Campaign_ID,Campaign_Name,Campaign_Type,Start_Date,End_Date,Region,Location,Channel,Budget,Spend,Leads_Generated,Leads_Converted,Conversion_Rate,Cost_Per_Lead,Year
3129,SEO - Organic Search 2024,SEO,2024-01-17,2024-02-14,EMEA,"Paris, FR",Organic Search,12603.0,9438.0,268,53,19.78,35.22,2024
3130,Webinar - Thought Leadership 2024,Webinar,2024-04-14,2024-05-12,North America,"San Jose, CA",Thought Leadership,27921.0,27406.0,436,202,46.33,62.86,2024
3131,Paid Search - Google Ads 2024,Paid Search,2024-07-06,2024-08-31,North America,"San Jose, CA",Google Ads,70036.0,70036.0,245,87,35.51,285.86,2024
3132,Paid Search - Bing Ads 2024,Paid Search,2024-07-19,2024-09-13,EMEA,"Amsterdam, NL",Bing Ads,40751.0,28739.0,309,119,38.51,93.01,2024
3133,SEO - Organic Search 2024,SEO,2024-08-03,2024-09-07,EMEA,"Berlin, DE",Organic Search,9213.0,8377.0,113,28,24.78,74.13,2024
3134,Email - Drip Sequence 2024,Email,2024-05-20,2024-07-15,EMEA,"Berlin, DE",Drip Sequence,6395.0,4425.0,221,26,11.76,20.02,2024
3135,Webinar - Product Demo 2024,Webinar,2024-06-12,2024-07-31,APAC,"Tokyo, JP",Product Demo,13411.0,11960.0,655,360,54.96,18.26,2024
3136,Webinar - Product Demo 2024,Webinar,2024-06-25,2024-07-16,North America,"Chicago, IL",Product Demo,22801.0,20045.0,310,180,58.06,64.66,2024
3137,Webinar - Thought Leadership 2024,Webinar,2024-07-13,2024-08-10,APAC,"Tokyo, JP",Thought Leadership,47359.0,41199.0,431,177,41.07,95.59,2024
3138,SEO - Organic Search 2024,SEO,2024-05-12,2024-06-02,EMEA,"Berlin, DE",Organic Search,19645.0,17931.0,93,21,22.58,192.81,2024
3139,Webinar - Product Demo 2024,Webinar,2024-11-15,2024-12-06,North America,"Toronto, ON",Product Demo,13540.0,9837.0,551,262,47.55,17.85,2024
3140,Email - Drip Sequence 2024,Email,2024-03-18,2024-05-13,EMEA,"Amsterdam, NL",Drip Sequence,6904.0,6542.0,127,22,17.32,51.51,2024
3141,SEO - Organic Search 2024,SEO,2024-05-25,2024-06-22,North America,"Dallas, TX",Organic Search,13939.0,12572.0,113,15,13.27,111.26,2024
3142,Content - Blog 2024,Content,2024-08-02,2024-08-16,North America,"New York, NY",Blog,10188.0,8549.0,187,40,21.39,45.72,2024
3143,Paid Search - Bing Ads 2024,Paid Search,2024-04-29,2024-05-13,EMEA,"London, UK",Bing Ads,22167.0,17466.0,263,109,41.44,66.41,2024
3144,SEO - Organic Search 2024,SEO,2024-10-08,2024-12-03,APAC,"Sydney, AU",Organic Search,17121.0,14969.0,134,24,17.91,111.71,2024
3145,Events - Field Event 2024,Events,2024-12-17,2024-12-31,North America,"San Jose, CA",Field Event,30925.0,30306.0,534,107,20.04,56.75,2024
3146,Email - Newsletter 2024,Email,2024-12-23,2024-12-31,APAC,"Sydney, AU",Newsletter,4875.0,3188.0,71,13,18.31,44.9,2024
3147,Display - Programmatic 2024,Display,2024-06-24,2024-07-08,EMEA,"Amsterdam, NL",Programmatic,31549.0,21681.0,25,3,12.0,867.24,2024
3148,Referral - Partner Program 2024,Referral,2024-03-11,2024-05-06,APAC,"Bengaluru, IN",Partner Program,2161.0,1801.0,234,104,44.44,7.7,2024
3149,Events - Trade Show 2024,Events,2024-07-23,2024-08-06,EMEA,"Berlin, DE",Trade Show,38430.0,42162.0,365,114,31.23,115.51,2024
3150,SEO - Organic Search 2024,SEO,2024-07-20,2024-09-07,APAC,"Sydney, AU",Organic Search,13797.0,9335.0,234,39,16.67,39.89,2024
3151,Email - Drip Sequence 2024,Email,2024-06-30,2024-08-11,EMEA,"Amsterdam, NL",Drip Sequence,8850.0,8828.0,270,47,17.41,32.7,2024
3152,SEO - Organic Search 2024,SEO,2024-06-04,2024-07-09,North America,"Toronto, ON",Organic Search,14714.0,12303.0,55,9,16.36,223.69,2024
3153,SEO - Organic Search 2024,SEO,2024-07-04,2024-08-29,APAC,"Sydney, AU",Organic Search,19028.0,16695.0,114,25,21.93,146.45,2024
3154,Webinar - Product Demo 2024,Webinar,2024-11-14,2024-12-26,North America,"New York, NY",Product Demo,25749.0,21056.0,356,208,58.43,59.15,2024
3155,Email - Newsletter 2024,Email,2024-06-17,2024-07-29,APAC,"Tokyo, JP",Newsletter,7060.0,7032.0,146,20,13.7,48.16,2024
3156,Content - Case Study 2024,Content,2024-05-28,2024-07-02,North America,"Chicago, IL",Case Study,3110.0,2753.0,139,33,23.74,19.81,2024
3157,Paid Search - Google Ads 2024,Paid Search,2024-01-13,2024-03-02,EMEA,"Dublin, IE",Google Ads,52455.0,52455.0,154,66,42.86,340.62,2024
3158,Paid Search - Bing Ads 2024,Paid Search,2024-06-06,2024-07-04,EMEA,"Paris, FR",Bing Ads,37763.0,37763.0,311,136,43.73,121.42,2024
3159,Paid Search - Bing Ads 2024,Paid Search,2024-05-10,2024-06-14,North America,"Dallas, TX",Bing Ads,69962.0,53383.0,430,198,46.05,124.15,2024
3160,SEO - Organic Search 2024,SEO,2024-10-17,2024-11-07,North America,"Chicago, IL",Organic Search,7251.0,6377.0,183,35,19.13,34.85,2024
3161,Content - Blog 2024,Content,2024-12-21,2024-12-31,EMEA,"London, UK",Blog,5646.0,4301.0,82,17,20.73,52.45,2024
3162,Email - Drip Sequence 2024,Email,2024-02-02,2024-03-01,EMEA,"Berlin, DE",Drip Sequence,9068.0,9068.0,336,50,14.88,26.99,2024
3163,Display - Retargeting 2024,Display,2024-03-15,2024-03-29,EMEA,"Berlin, DE",Retargeting,19822.0,19709.0,33,2,6.06,597.24,2024
3164,SEO - Organic Search 2024,SEO,2024-05-25,2024-06-15,APAC,"Bengaluru, IN",Organic Search,19085.0,15231.0,49,11,22.45,310.84,2024
3165,Display - Programmatic 2024,Display,2024-03-09,2024-04-20,EMEA,"Amsterdam, NL",Programmatic,37858.0,24962.0,18,2,11.11,1386.78,2024
3166,Social - X Promoted 2024,Social,2024-04-11,2024-04-25,North America,"Chicago, IL",X Promoted,18207.0,14991.0,231,42,18.18,64.9,2024
3167,Content - eBook 2024,Content,2024-08-04,2024-09-29,EMEA,"Paris, FR",eBook,4601.0,3543.0,333,61,18.32,10.64,2024
3168,Display - Retargeting 2024,Display,2024-12-21,2024-12-31,EMEA,"Amsterdam, NL",Retargeting,29036.0,19691.0,35,3,8.57,562.6,2024
3169,Social - Facebook Ads 2024,Social,2024-07-10,2024-07-31,North America,"Dallas, TX",Facebook Ads,20104.0,15419.0,109,12,11.01,141.46,2024
3170,Paid Search - Google Ads 2024,Paid Search,2024-04-01,2024-04-22,North America,"New York, NY",Google Ads,53623.0,50467.0,532,209,39.29,94.86,2024
3171,Content - Blog 2024,Content,2024-10-10,2024-12-05,North America,"Toronto, ON",Blog,12524.0,11068.0,201,30,14.93,55.06,2024
3172,Social - X Promoted 2024,Social,2024-12-24,2024-12-31,APAC,"Seoul, KR",X Promoted,22441.0,18215.0,206,42,20.39,88.42,2024
3173,Paid Search - Google Ads 2024,Paid Search,2024-12-15,2024-12-31,North America,"New York, NY",Google Ads,36893.0,25598.0,410,168,40.98,62.43,2024
3174,Social - Facebook Ads 2024,Social,2024-01-18,2024-03-14,APAC,"Sydney, AU",Facebook Ads,18346.0,13407.0,190,40,21.05,70.56,2024
3175,Social - X Promoted 2024,Social,2024-05-12,2024-07-07,APAC,"Singapore, SG",X Promoted,28807.0,26586.0,80,9,11.25,332.32,2024
3176,SEO - Organic Search 2024,SEO,2024-01-26,2024-03-22,EMEA,"London, UK",Organic Search,8724.0,6137.0,51,7,13.73,120.33,2024
3177,Paid Search - Google Ads 2024,Paid Search,2024-07-27,2024-08-24,APAC,"Sydney, AU",Google Ads,61835.0,45059.0,312,145,46.47,144.42,2024
3178,Social - Facebook Ads 2024,Social,2024-09-21,2024-11-09,North America,"Chicago, IL",Facebook Ads,6236.0,5597.0,98,12,12.24,57.11,2024
3179,SEO - Organic Search 2024,SEO,2024-06-28,2024-07-19,North America,"Toronto, ON",Organic Search,17137.0,14082.0,167,36,21.56,84.32,2024
3180,Content - Case Study 2024,Content,2024-12-18,2024-12-31,APAC,"Bengaluru, IN",Case Study,8857.0,6190.0,109,17,15.6,56.79,2024
3181,Email - Drip Sequence 2024,Email,2024-01-14,2024-02-11,EMEA,"London, UK",Drip Sequence,8913.0,8567.0,44,9,20.45,194.7,2024
3182,Referral - Partner Program 2024,Referral,2024-10-30,2024-11-27,EMEA,"Amsterdam, NL",Partner Program,433.0,433.0,135,59,43.7,3.21,2024
3183,Events - Trade Show 2024,Events,2024-11-30,2024-12-14,EMEA,"Amsterdam, NL",Trade Show,40224.0,45202.0,191,54,28.27,236.66,2024
3184,Referral - Partner Program 2024,Referral,2024-09-29,2024-10-13,North America,"Chicago, IL",Partner Program,3804.0,3527.0,750,243,32.4,4.7,2024
3185,Content - eBook 2024,Content,2024-12-20,2024-12-31,North America,"Chicago, IL",eBook,9546.0,7881.0,255,44,17.25,30.91,2024
3186,Content - Blog 2024,Content,2024-08-30,2024-09-13,North America,"Chicago, IL",Blog,13718.0,9424.0,222,29,13.06,42.45,2024
3187,Events - Field Event 2024,Events,2024-11-10,2024-11-17,North America,"San Jose, CA",Field Event,101918.0,124808.0,466,119,25.54,267.83,2024
3188,Content - Case Study 2024,Content,2024-05-14,2024-06-18,North America,"New York, NY",Case Study,10097.0,6662.0,221,48,21.72,30.14,2024
3189,Webinar - Thought Leadership 2024,Webinar,2024-10-03,2024-11-21,EMEA,"Berlin, DE",Thought Leadership,10123.0,9639.0,550,244,44.36,17.53,2024
3190,Paid Search - Google Ads 2024,Paid Search,2024-06-06,2024-07-18,North America,"New York, NY",Google Ads,44099.0,39864.0,482,192,39.83,82.71,2024
3191,Social - X Promoted 2024,Social,2024-03-13,2024-05-08,EMEA,"Amsterdam, NL",X Promoted,9948.0,7508.0,71,14,19.72,105.75,2024
3192,Paid Search - Bing Ads 2024,Paid Search,2024-08-28,2024-10-09,North America,"San Jose, CA",Bing Ads,65721.0,63964.0,295,107,36.27,216.83,2024
3193,Display - Programmatic 2024,Display,2024-10-02,2024-11-13,North America,"Chicago, IL",Programmatic,20758.0,20758.0,31,1,3.23,669.61,2024
3194,Email - Newsletter 2024,Email,2024-03-18,2024-05-06,APAC,"Bengaluru, IN",Newsletter,8974.0,8974.0,94,13,13.83,95.47,2024
3195,Email - Newsletter 2024,Email,2024-02-11,2024-03-24,APAC,"Singapore, SG",Newsletter,3256.0,3198.0,73,15,20.55,43.81,2024
3196,Paid Search - Google Ads 2024,Paid Search,2024-09-18,2024-10-16,APAC,"Singapore, SG",Google Ads,38208.0,37691.0,718,386,53.76,52.49,2024
3197,Paid Search - Bing Ads 2024,Paid Search,2024-04-16,2024-06-11,EMEA,"Paris, FR",Bing Ads,40659.0,28367.0,210,79,37.62,135.08,2024
3198,Referral - Partner Program 2024,Referral,2024-04-02,2024-05-14,EMEA,"Amsterdam, NL",Partner Program,173.0,165.0,738,320,43.36,0.22,2024
3199,Paid Search - Bing Ads 2024,Paid Search,2024-03-02,2024-04-06,North America,"San Jose, CA",Bing Ads,29424.0,29424.0,120,44,36.67,245.2,2024
3200,SEO - Organic Search 2024,SEO,2024-09-26,2024-11-14,APAC,"Tokyo, JP",Organic Search,8754.0,5810.0,56,12,21.43,103.75,2024
3201,Content - eBook 2024,Content,2024-09-29,2024-11-03,APAC,"Tokyo, JP",eBook,12545.0,12545.0,384,96,25.0,32.67,2024
3202,SEO - Organic Search 2024,SEO,2024-12-16,2024-12-31,North America,"Dallas, TX",Organic Search,8178.0,6323.0,54,12,22.22,117.09,2024
3203,Paid Search - Google Ads 2024,Paid Search,2024-03-27,2024-04-10,North America,"New York, NY",Google Ads,44392.0,36995.0,687,325,47.31,53.85,2024
3204,Paid Search - Bing Ads 2024,Paid Search,2024-07-20,2024-09-14,EMEA,"Dublin, IE",Bing Ads,25774.0,24487.0,427,233,54.57,57.35,2024
3205,Webinar - Product Demo 2024,Webinar,2024-12-21,2024-12-31,EMEA,"Dublin, IE",Product Demo,49720.0,42636.0,239,119,49.79,178.39,2024
3206,Email - Drip Sequence 2024,Email,2024-08-13,2024-09-03,APAC,"Tokyo, JP",Drip Sequence,2047.0,1772.0,238,19,7.98,7.45,2024
3207,Events - Trade Show 2024,Events,2024-05-11,2024-05-18,North America,"Dallas, TX",Trade Show,68723.0,48587.0,514,163,31.71,94.53,2024
3208,Email - Drip Sequence 2024,Email,2024-01-07,2024-01-21,EMEA,"Amsterdam, NL",Drip Sequence,8179.0,7038.0,238,40,16.81,29.57,2024
3209,Paid Search - Google Ads 2024,Paid Search,2024-05-19,2024-06-02,APAC,"Seoul, KR",Google Ads,71697.0,61087.0,563,195,34.64,108.5,2024
3210,Content - Blog 2024,Content,2024-12-08,2024-12-22,North America,"Dallas, TX",Blog,5053.0,4369.0,200,33,16.5,21.84,2024
3211,Social - X Promoted 2024,Social,2024-06-11,2024-08-06,EMEA,"London, UK",X Promoted,11595.0,6755.0,322,33,10.25,20.98,2024
3212,Events - Trade Show 2024,Events,2024-07-17,2024-07-31,North America,"Dallas, TX",Trade Show,139490.0,148257.0,537,179,33.33,276.08,2024
3213,Events - Field Event 2024,Events,2024-11-21,2024-12-05,EMEA,"London, UK",Field Event,31120.0,30295.0,482,147,30.5,62.85,2024
3214,Social - X Promoted 2024,Social,2024-10-18,2024-11-01,North America,"Dallas, TX",X Promoted,5766.0,4229.0,285,33,11.58,14.84,2024
3215,Webinar - Thought Leadership 2024,Webinar,2024-08-14,2024-09-04,APAC,"Singapore, SG",Thought Leadership,21393.0,21393.0,751,386,51.4,28.49,2024
3216,Referral - Partner Program 2024,Referral,2024-05-17,2024-06-14,EMEA,"Berlin, DE",Partner Program,3235.0,3235.0,624,260,41.67,5.18,2024
3217,Paid Search - Bing Ads 2024,Paid Search,2024-10-31,2024-11-28,APAC,"Sydney, AU",Bing Ads,63388.0,45432.0,104,47,45.19,436.85,2024
3218,Paid Search - Bing Ads 2024,Paid Search,2024-07-02,2024-08-13,North America,"Toronto, ON",Bing Ads,73812.0,46077.0,460,230,50.0,100.17,2024
3219,SEO - Organic Search 2024,SEO,2024-06-21,2024-07-19,EMEA,"London, UK",Organic Search,8477.0,6967.0,142,32,22.54,49.06,2024
3220,Webinar - Product Demo 2024,Webinar,2024-11-25,2024-12-31,North America,"Toronto, ON",Product Demo,12806.0,11294.0,566,248,43.82,19.95,2024
3221,Referral - Partner Program 2024,Referral,2024-05-14,2024-05-28,EMEA,"Berlin, DE",Partner Program,201.0,196.0,478,215,44.98,0.41,2024
3222,Webinar - Product Demo 2024,Webinar,2024-02-24,2024-04-20,EMEA,"Amsterdam, NL",Product Demo,11571.0,9436.0,186,85,45.7,50.73,2024
3223,Events - Field Event 2024,Events,2024-10-21,2024-11-04,North America,"Chicago, IL",Field Event,87402.0,91673.0,244,71,29.1,375.71,2024
3224,Events - Trade Show 2024,Events,2024-10-31,2024-11-21,APAC,"Tokyo, JP",Trade Show,108053.0,117695.0,189,73,38.62,622.72,2024
3225,Events - Trade Show 2024,Events,2024-03-20,2024-03-27,North America,"Toronto, ON",Trade Show,147549.0,184436.0,344,109,31.69,536.15,2024
3226,Content - Case Study 2024,Content,2024-02-17,2024-04-13,EMEA,"Dublin, IE",Case Study,4704.0,3860.0,184,27,14.67,20.98,2024
3227,Paid Search - Bing Ads 2024,Paid Search,2024-09-30,2024-10-14,APAC,"Sydney, AU",Bing Ads,68967.0,51352.0,182,86,47.25,282.15,2024
3228,Email - Newsletter 2024,Email,2024-07-11,2024-09-05,APAC,"Singapore, SG",Newsletter,6907.0,5852.0,118,21,17.8,49.59,2024
3229,Webinar - Thought Leadership 2024,Webinar,2024-06-13,2024-07-18,EMEA,"Dublin, IE",Thought Leadership,51839.0,51839.0,185,73,39.46,280.21,2024
3230,Paid Search - Bing Ads 2024,Paid Search,2024-11-02,2024-12-07,EMEA,"Paris, FR",Bing Ads,29157.0,22877.0,407,141,34.64,56.21,2024
3231,Content - eBook 2024,Content,2024-09-20,2024-10-11,North America,"Chicago, IL",eBook,5359.0,5359.0,111,27,24.32,48.28,2024
3232,Paid Search - Bing Ads 2024,Paid Search,2024-05-10,2024-05-24,North America,"Chicago, IL",Bing Ads,48428.0,29357.0,524,182,34.73,56.02,2024
3233,Referral - Partner Program 2024,Referral,2024-09-11,2024-10-23,EMEA,"London, UK",Partner Program,1920.0,1920.0,831,347,41.76,2.31,2024
3234,Events - Field Event 2024,Events,2024-04-03,2024-04-17,APAC,"Seoul, KR",Field Event,130720.0,152482.0,604,133,22.02,252.45,2024
3235,Paid Search - Bing Ads 2024,Paid Search,2024-02-24,2024-03-09,North America,"New York, NY",Bing Ads,71879.0,71879.0,278,87,31.29,258.56,2024
3236,Events - Trade Show 2024,Events,2024-08-04,2024-08-25,EMEA,"London, UK",Trade Show,96851.0,95043.0,265,65,24.53,358.65,2024
3237,Email - Drip Sequence 2024,Email,2024-04-23,2024-06-18,EMEA,"Berlin, DE",Drip Sequence,4446.0,3980.0,53,11,20.75,75.09,2024
3238,Social - X Promoted 2024,Social,2024-07-19,2024-08-23,EMEA,"Dublin, IE",X Promoted,27218.0,21199.0,257,56,21.79,82.49,2024
3239,SEO - Organic Search 2024,SEO,2024-07-20,2024-09-07,APAC,"Tokyo, JP",Organic Search,18479.0,15809.0,24,4,16.67,658.71,2024
3240,Webinar - Product Demo 2024,Webinar,2024-06-05,2024-06-19,EMEA,"Berlin, DE",Product Demo,22040.0,19261.0,126,68,53.97,152.87,2024
3241,Paid Search - Google Ads 2024,Paid Search,2024-07-20,2024-08-03,EMEA,"Paris, FR",Google Ads,30119.0,30119.0,411,199,48.42,73.28,2024
3242,Display - Programmatic 2024,Display,2024-02-13,2024-03-26,EMEA,"Paris, FR",Programmatic,20188.0,14238.0,33,2,6.06,431.45,2024
3243,SEO - Organic Search 2024,SEO,2024-09-16,2024-10-14,North America,"San Jose, CA",Organic Search,7560.0,7560.0,207,48,23.19,36.52,2024
3244,Email - Drip Sequence 2024,Email,2024-04-20,2024-06-01,North America,"San Jose, CA",Drip Sequence,3026.0,2428.0,227,19,8.37,10.7,2024
3245,Webinar - Thought Leadership 2024,Webinar,2024-08-06,2024-08-27,North America,"Chicago, IL",Thought Leadership,11833.0,10721.0,549,310,56.47,19.53,2024
3246,SEO - Organic Search 2024,SEO,2024-08-02,2024-09-06,North America,"Toronto, ON",Organic Search,8680.0,6183.0,145,18,12.41,42.64,2024
3247,Content - Blog 2024,Content,2024-09-05,2024-10-31,APAC,"Bengaluru, IN",Blog,8612.0,7677.0,53,7,13.21,144.85,2024
3248,Content - Case Study 2024,Content,2024-01-01,2024-01-22,APAC,"Singapore, SG",Case Study,8384.0,8384.0,128,29,22.66,65.5,2024
3249,Paid Search - Bing Ads 2024,Paid Search,2024-09-12,2024-10-03,EMEA,"Dublin, IE",Bing Ads,21847.0,20211.0,485,228,47.01,41.67,2024
3250,Social - X Promoted 2024,Social,2024-02-26,2024-03-18,North America,"San Jose, CA",X Promoted,7444.0,7444.0,127,27,21.26,58.61,2024
3251,Events - Field Event 2024,Events,2024-06-27,2024-07-04,EMEA,"Amsterdam, NL",Field Event,127977.0,133636.0,528,154,29.17,253.1,2024
3252,Events - Trade Show 2024,Events,2024-05-27,2024-06-03,APAC,"Seoul, KR",Trade Show,145402.0,149395.0,239,53,22.18,625.08,2024
3253,Email - Drip Sequence 2024,Email,2024-07-29,2024-09-09,EMEA,"London, UK",Drip Sequence,5235.0,5235.0,215,36,16.74,24.35,2024
3254,Content - Case Study 2024,Content,2024-07-29,2024-08-19,EMEA,"Berlin, DE",Case Study,14264.0,10909.0,43,7,16.28,253.7,2024
3255,SEO - Organic Search 2024,SEO,2024-02-18,2024-04-14,APAC,"Seoul, KR",Organic Search,11770.0,10189.0,101,15,14.85,100.88,2024
3256,SEO - Organic Search 2024,SEO,2024-10-07,2024-11-04,APAC,"Seoul, KR",Organic Search,19144.0,14074.0,50,6,12.0,281.48,2024
3257,Paid Search - Bing Ads 2024,Paid Search,2024-09-03,2024-10-08,North America,"Chicago, IL",Bing Ads,71051.0,60915.0,186,69,37.1,327.5,2024
3258,Referral - Partner Program 2024,Referral,2024-10-04,2024-10-25,North America,"San Jose, CA",Partner Program,83.0,75.0,265,100,37.74,0.28,2024
3259,Email - Newsletter 2024,Email,2024-02-23,2024-04-12,North America,"Chicago, IL",Newsletter,4896.0,3929.0,108,13,12.04,36.38,2024
3260,Webinar - Product Demo 2024,Webinar,2024-06-01,2024-07-20,North America,"Toronto, ON",Product Demo,31313.0,28039.0,426,212,49.77,65.82,2024
3261,Paid Search - Google Ads 2024,Paid Search,2024-03-07,2024-03-21,EMEA,"Amsterdam, NL",Google Ads,23834.0,23834.0,526,193,36.69,45.31,2024
3262,Display - Programmatic 2024,Display,2024-03-10,2024-03-31,APAC,"Seoul, KR",Programmatic,9570.0,7905.0,71,7,9.86,111.34,2024
3263,Display - Programmatic 2024,Display,2024-04-29,2024-05-13,APAC,"Tokyo, JP",Programmatic,30097.0,22570.0,36,2,5.56,626.94,2024
3264,Email - Drip Sequence 2024,Email,2024-09-18,2024-10-16,EMEA,"Paris, FR",Drip Sequence,7973.0,6685.0,51,9,17.65,131.08,2024
3265,Email - Drip Sequence 2024,Email,2024-05-11,2024-06-15,North America,"Chicago, IL",Drip Sequence,8716.0,8106.0,70,12,17.14,115.8,2024
3266,Email - Newsletter 2024,Email,2024-01-10,2024-02-28,North America,"San Jose, CA",Newsletter,3437.0,2750.0,70,13,18.57,39.29,2024
3267,Paid Search - Bing Ads 2024,Paid Search,2024-09-15,2024-11-10,EMEA,"Berlin, DE",Bing Ads,33613.0,29233.0,323,125,38.7,90.5,2024
3268,Paid Search - Bing Ads 2024,Paid Search,2024-11-06,2024-12-04,North America,"Chicago, IL",Bing Ads,79273.0,61072.0,168,90,53.57,363.52,2024
3269,Webinar - Thought Leadership 2024,Webinar,2024-12-16,2024-12-31,North America,"Toronto, ON",Thought Leadership,45549.0,43020.0,450,245,54.44,95.6,2024
3270,Email - Newsletter 2024,Email,2024-03-25,2024-04-08,North America,"Toronto, ON",Newsletter,4323.0,3654.0,334,41,12.28,10.94,2024
3271,Referral - Partner Program 2024,Referral,2024-03-07,2024-04-04,EMEA,"Amsterdam, NL",Partner Program,3596.0,3596.0,382,182,47.64,9.41,2024
3272,Paid Search - Bing Ads 2024,Paid Search,2024-07-01,2024-08-19,EMEA,"London, UK",Bing Ads,54832.0,41311.0,213,87,40.85,193.95,2024
3273,Social - LinkedIn Ads 2024,Social,2024-01-12,2024-03-01,EMEA,"London, UK",LinkedIn Ads,28699.0,21600.0,48,6,12.5,450.0,2024
3274,Webinar - Thought Leadership 2024,Webinar,2024-05-06,2024-06-24,North America,"San Jose, CA",Thought Leadership,15143.0,12253.0,165,61,36.97,74.26,2024
3275,Display - Retargeting 2024,Display,2024-08-27,2024-09-17,North America,"Chicago, IL",Retargeting,22642.0,20217.0,21,2,9.52,962.71,2024
3276,Referral - Partner Program 2024,Referral,2024-12-01,2024-12-22,APAC,"Bengaluru, IN",Partner Program,80.0,68.0,788,271,34.39,0.09,2024
3277,Events - Field Event 2024,Events,2024-01-02,2024-01-23,North America,"Chicago, IL",Field Event,101613.0,100690.0,657,167,25.42,153.26,2024
3278,Content - Case Study 2024,Content,2024-09-18,2024-11-06,EMEA,"Amsterdam, NL",Case Study,3490.0,2866.0,134,28,20.9,21.39,2024
3279,Content - Blog 2024,Content,2024-05-19,2024-06-02,EMEA,"Amsterdam, NL",Blog,3416.0,3100.0,155,38,24.52,20.0,2024
3280,Paid Search - Google Ads 2024,Paid Search,2024-08-21,2024-09-18,North America,"Dallas, TX",Google Ads,36623.0,28051.0,330,121,36.67,85.0,2024
3281,Paid Search - Google Ads 2024,Paid Search,2024-02-23,2024-03-29,EMEA,"Berlin, DE",Google Ads,73956.0,61462.0,640,239,37.34,96.03,2024
3282,SEO - Organic Search 2024,SEO,2024-11-16,2024-12-28,North America,"New York, NY",Organic Search,5679.0,5427.0,173,41,23.7,31.37,2024
3283,Email - Newsletter 2024,Email,2024-06-27,2024-08-01,North America,"San Jose, CA",Newsletter,8738.0,8738.0,78,9,11.54,112.03,2024
3284,Content - Case Study 2024,Content,2024-08-20,2024-09-17,North America,"Chicago, IL",Case Study,13114.0,11808.0,193,36,18.65,61.18,2024
3285,Events - Field Event 2024,Events,2024-07-12,2024-08-02,North America,"Dallas, TX",Field Event,43309.0,54136.0,292,75,25.68,185.4,2024
3286,Referral - Partner Program 2024,Referral,2024-10-26,2024-12-14,North America,"San Jose, CA",Partner Program,457.0,435.0,657,302,45.97,0.66,2024
3287,Events - Trade Show 2024,Events,2024-06-15,2024-06-22,EMEA,"London, UK",Trade Show,134041.0,119285.0,580,191,32.93,205.66,2024
3288,Webinar - Product Demo 2024,Webinar,2024-10-09,2024-11-27,APAC,"Singapore, SG",Product Demo,42903.0,32718.0,267,146,54.68,122.54,2024
3289,Paid Search - Google Ads 2024,Paid Search,2024-12-24,2024-12-31,North America,"Toronto, ON",Google Ads,33760.0,29864.0,144,60,41.67,207.39,2024
3290,Display - Programmatic 2024,Display,2024-08-06,2024-10-01,North America,"New York, NY",Programmatic,16453.0,13687.0,42,4,9.52,325.88,2024
3291,Paid Search - Bing Ads 2024,Paid Search,2024-05-04,2024-06-15,North America,"San Jose, CA",Bing Ads,48247.0,33654.0,577,179,31.02,58.33,2024
3292,Content - eBook 2024,Content,2024-03-13,2024-04-10,APAC,"Singapore, SG",eBook,8981.0,8981.0,97,13,13.4,92.59,2024
3293,Email - Newsletter 2024,Email,2024-02-18,2024-03-10,North America,"San Jose, CA",Newsletter,6934.0,4627.0,200,28,14.0,23.14,2024
3294,Email - Drip Sequence 2024,Email,2024-06-12,2024-06-26,North America,"Toronto, ON",Drip Sequence,9390.0,8043.0,192,32,16.67,41.89,2024
3295,Content - Blog 2024,Content,2024-05-13,2024-06-24,North America,"Dallas, TX",Blog,7652.0,5835.0,157,19,12.1,37.17,2024
3296,Paid Search - Google Ads 2024,Paid Search,2024-12-22,2024-12-31,North America,"Toronto, ON",Google Ads,23158.0,23158.0,366,112,30.6,63.27,2024
3297,Webinar - Product Demo 2024,Webinar,2024-03-05,2024-03-26,North America,"New York, NY",Product Demo,32196.0,24733.0,244,111,45.49,101.36,2024
3298,Email - Drip Sequence 2024,Email,2024-01-16,2024-02-27,North America,"San Jose, CA",Drip Sequence,2332.0,1590.0,56,9,16.07,28.39,2024
3299,Email - Newsletter 2024,Email,2024-07-23,2024-09-10,North America,"Dallas, TX",Newsletter,2244.0,2152.0,80,9,11.25,26.9,2024
3300,Email - Drip Sequence 2024,Email,2024-04-30,2024-05-28,EMEA,"Paris, FR",Drip Sequence,3745.0,2622.0,91,15,16.48,28.81,2024
3301,Webinar - Thought Leadership 2024,Webinar,2024-12-22,2024-12-31,North America,"New York, NY",Thought Leadership,30599.0,30599.0,344,170,49.42,88.95,2024
3302,Paid Search - Google Ads 2024,Paid Search,2024-06-02,2024-07-21,North America,"New York, NY",Google Ads,62988.0,52063.0,291,100,34.36,178.91,2024
3303,Paid Search - Google Ads 2024,Paid Search,2024-02-01,2024-02-15,APAC,"Singapore, SG",Google Ads,22853.0,19800.0,636,293,46.07,31.13,2024
3304,Content - Case Study 2024,Content,2024-03-17,2024-05-12,APAC,"Bengaluru, IN",Case Study,6292.0,6292.0,129,16,12.4,48.78,2024
3305,SEO - Organic Search 2024,SEO,2024-12-06,2024-12-27,North America,"San Jose, CA",Organic Search,11749.0,9752.0,101,20,19.8,96.55,2024
